datetime,day of week,total,place,product_names,quantities_product,Order status
2023-08-04 12:27:00,Sun,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-08-04 12:30:00,Sun,19500.0,Dongmyeon,"['plain bread', 'croissant', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed
2023-08-04 12:35:00,Sun,20600.0,Dongmyeon,"['angbutter', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0]",Completed
2023-08-04 12:39:00,Sun,17800.0,Dongmyeon,"['plain bread', 'jam', 'almond croissant', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-05 11:11:00,Mon,16300.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 2.0]",Completed
2023-08-05 11:16:00,Mon,23100.0,Dongmyeon,"['angbutter', 'milk tea', 'orange pound', 'wiener']","[2.0, 1.0, 1.0, 1.0]",Completed
2023-08-05 11:18:00,Mon,31400.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat', 'pandoro', 'wiener']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-05 11:32:00,Mon,17000.0,Dongmyeon,"['pain au chocolat', 'almond croissant', 'wiener']","[1.0, 2.0, 1.0]",Completed
2023-08-05 11:59:00,Mon,22300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'pain au chocolat', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-05 12:14:00,Mon,26600.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-05 12:14:00,Mon,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-08-05 12:42:00,Mon,19600.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed
2023-08-05 12:49:00,Mon,49300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'caffe latte', 'pain au chocolat', 'lemon ade', 'vanilla latte', 'berry ade']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0]",Completed
2023-08-05 13:54:00,Mon,19800.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'caffe latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-05 14:25:00,Mon,20800.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-05 14:53:00,Mon,16300.0,Dongmyeon,"['angbutter', 'croissant', 'wiener']","[1.0, 2.0, 1.0]",Completed
2023-08-07 11:03:00,Wed,16300.0,Dongmyeon,"['angbutter', 'croissant', 'wiener']","[1.0, 2.0, 1.0]",Completed
2023-08-07 11:10:00,Wed,21200.0,Dongmyeon,['angbutter'],[4.0],Completed
2023-08-07 12:17:00,Wed,15300.0,Dongmyeon,"['croissant', 'pain au chocolat', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-07 12:20:00,Wed,27300.0,Dongmyeon,"['angbutter', 'croissant', 'caffe latte', 'tiramisu croissant', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-07 12:28:00,Wed,16100.0,Dongmyeon,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed
2023-08-07 13:28:00,Wed,17600.0,Dongmyeon,"['angbutter', 'croissant', 'gateau chocolat']","[1.0, 2.0, 1.0]",Completed
2023-08-07 13:33:00,Wed,19500.0,Dongmyeon,"['plain bread', 'pain au chocolat']","[3.0, 2.0]",Completed
2023-08-07 13:59:00,Wed,14800.0,Dongmyeon,"['angbutter', 'americano']","[1.0, 2.0]",Completed
2023-08-07 14:05:00,Wed,15000.0,Dongmyeon,"['plain bread', 'jam', 'croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-07 14:06:00,Wed,14100.0,Dongmyeon,"['angbutter', 'wiener']","[2.0, 1.0]",Completed
2023-08-07 14:50:00,Wed,23800.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte', 'tiramisu croissant', 'milk tea']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-08 11:07:00,Thur,16100.0,Dongmyeon,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed
2023-08-08 11:09:00,Thur,16400.0,Dongmyeon,['angbutter'],[3.0],Completed
2023-08-08 11:22:00,Thur,20300.0,Dongmyeon,"['angbutter', 'pandoro', 'orange pound']","[1.0, 1.0, 2.0]",Completed
2023-08-08 12:03:00,Thur,16500.0,Dongmyeon,"['plain bread', 'jam', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-08 12:13:00,Thur,15100.0,Dongmyeon,"['angbutter', 'pain au chocolat']","[2.0, 1.0]",Completed
2023-08-08 12:39:00,Thur,15300.0,Dongmyeon,"['angbutter', 'plain bread', 'wiener']","[1.0, 1.0, 2.0]",Completed
2023-08-08 12:56:00,Thur,16000.0,Dongmyeon,"['plain bread', 'croissant', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-08 13:22:00,Thur,15800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed
2023-08-08 13:26:00,Thur,17300.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed
2023-08-08 13:36:00,Thur,33200.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'gateau chocolat', 'wiener']","[2.0, 2.0, 2.0, 2.0]",Completed
2023-08-08 13:55:00,Thur,22300.0,Dongmyeon,"['americano', 'croissant', 'caffe latte', 'gateau chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-08 13:57:00,Thur,32400.0,Dongmyeon,"['angbutter', 'croissant', 'orange pound']","[3.0, 2.0, 2.0]",Completed
2023-08-08 14:11:00,Thur,16100.0,Dongmyeon,"['angbutter', 'pandoro']","[2.0, 1.0]",Completed
2023-08-08 14:52:00,Thur,17000.0,Dongmyeon,"['plain bread', 'jam', 'americano', 'orange pound']","[1.0, 2.0, 1.0, 1.0]",Completed
2023-08-08 14:58:00,Thur,20500.0,Dongmyeon,"['plain bread', 'jam', 'wiener', 'vanilla latte']","[1.0, 2.0, 3.0, 1.0]",Completed
2023-08-09 11:34:00,Fri,17000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'orange pound']","[2.0, 1.0, 1.0]",Completed
2023-08-09 12:31:00,Fri,18600.0,Dongmyeon,"['angbutter', 'croissant', 'milk tea', 'gateau chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-09 15:22:00,Fri,26000.0,Dongmyeon,['angbutter'],[5.0],Completed
2023-08-09 15:22:00,Fri,35800.0,Dongmyeon,"['angbutter', 'croissant']","[6.0, 2.0]",Completed
2023-08-09 15:30:00,Fri,15100.0,Dongmyeon,"['angbutter', 'gateau chocolat', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed
2023-08-10 11:01:00,Sat,19600.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed
2023-08-10 11:02:00,Sat,15300.0,Dongmyeon,"['angbutter', 'americano', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-08-10 11:03:00,Sat,19100.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'gateau chocolat', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-10 11:05:00,Sat,28600.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-10 11:09:00,Sat,17300.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed
2023-08-10 11:27:00,Sat,36800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat', 'almond croissant', 'pandoro', 'wiener', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]",Completed
2023-08-10 11:38:00,Sat,25300.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-10 12:17:00,Sat,46200.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'almond croissant', 'pandoro', 'orange pound']","[4.0, 2.0, 1.0, 2.0, 1.0]",Completed
2023-08-10 13:09:00,Sat,30200.0,Dongmyeon,"['angbutter', 'tiramisu croissant']","[4.0, 2.0]",Completed
2023-08-10 13:15:00,Sat,16600.0,Dongmyeon,"['angbutter', 'croissant', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-10 13:22:00,Sat,21200.0,Dongmyeon,['angbutter'],[4.0],Completed
2023-08-10 13:31:00,Sat,24400.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant']","[3.0, 1.0, 1.0]",Completed
2023-08-11 11:01:00,Sun,21800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 11:02:00,Sun,16800.0,Dongmyeon,"['angbutter', 'americano', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 11:03:00,Sun,16000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 11:08:00,Sun,22800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pandoro', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 11:08:00,Sun,17800.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 11:37:00,Sun,15800.0,Dongmyeon,"['angbutter', 'pandoro', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed
2023-08-11 11:40:00,Sun,38900.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant', 'pain au chocolat', 'almond croissant']","[3.0, 2.0, 1.0, 2.0, 1.0]",Completed
2023-08-11 11:46:00,Sun,19600.0,Dongmyeon,"['angbutter', 'plain bread', 'almond croissant']","[2.0, 1.0, 1.0]",Completed
2023-08-11 11:50:00,Sun,15300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 11:58:00,Sun,27900.0,Dongmyeon,"['angbutter', 'plain bread', 'pain au chocolat', 'orange pound']","[3.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 12:58:00,Sun,15800.0,Dongmyeon,"['angbutter', 'caffe latte', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-08-11 13:14:00,Sun,19300.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'pandoro', 'berry ade']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 13:21:00,Sun,23100.0,Dongmyeon,"['angbutter', 'pandoro', 'wiener', 'tiramisu']","[2.0, 1.0, 1.0, 1.0]",Completed
2023-08-11 13:27:00,Sun,17300.0,Dongmyeon,"['angbutter', 'caffe latte', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-12 11:05:00,Mon,28400.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat', 'gateau chocolat', 'wiener']","[2.0, 1.0, 2.0, 1.0, 1.0]",Completed
2023-08-12 11:08:00,Mon,20800.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2023-08-12 11:48:00,Mon,16300.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-12 12:39:00,Mon,24300.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'croissant']","[1.0, 2.0, 3.0]",Completed
2023-08-12 12:41:00,Mon,15800.0,Hyoja 3-dong,"['angbutter', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-08-12 12:48:00,Mon,14800.0,Hupyeong 1-dong,"['angbutter', 'caffe latte', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2023-08-12 12:53:00,Mon,16300.0,Hupyeong 1-dong,"['angbutter', 'almond croissant', 'wiener']","[1.0, 1.0, 2.0]",Completed
2023-08-12 13:27:00,Mon,18300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'pain au chocolat', 'almond croissant']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-12 13:56:00,Mon,19100.0,Seoksa-dong,"['angbutter', 'americano', 'croissant']","[2.0, 1.0, 1.0]",Completed
2023-08-12 14:08:00,Mon,32100.0,Hupyeong 1-dong,"['angbutter', 'americano', 'gateau chocolat', 'pandoro', 'vanilla latte', 'tiramisu']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-12 15:01:00,Mon,26000.0,Soyang-dong,['angbutter'],[5.0],Completed
2023-08-14 11:03:00,Wed,41200.0,Toegye-dong,"['angbutter', 'plain bread', 'jam', 'croissant', 'pain au chocolat', 'pandoro']","[4.0, 1.0, 1.0, 2.0, 1.0, 1.0]",Completed
2023-08-14 11:03:00,Wed,17800.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-14 11:04:00,Wed,18300.0,Hyoja 3-dong,"['angbutter', 'almond croissant', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-14 11:07:00,Wed,17300.0,Dongmyeon,"['angbutter', 'croissant', 'almond croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-14 11:16:00,Wed,65600.0,Toegye-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat', 'pandoro']","[6.0, 1.0, 1.0, 1.0, 1.0, 2.0]",Completed
2023-08-14 11:22:00,Wed,29000.0,Dongmyeon,"['americano', 'croissant', 'pain au chocolat', 'almond croissant', 'vanilla latte']","[1.0, 3.0, 1.0, 1.0, 1.0]",Completed
2023-08-14 11:25:00,Wed,27300.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'jam', 'americano', 'croissant', 'pain au chocolat', 'lemon ade']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-14 11:31:00,Wed,22300.0,Seoksa-dong,"['angbutter', 'plain bread', 'croissant', 'cacao deep', 'almond croissant']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-14 11:41:00,Wed,14300.0,Dongmyeon,"['angbutter', 'americano', 'croissant']","[1.0, 1.0, 1.0]",Completed
2023-08-14 12:15:00,Wed,16400.0,Hupyeong 3-dong,['angbutter'],[3.0],Completed
2023-08-15 11:03:00,Thur,24100.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'caffe latte', 'tiramisu croissant']","[2.0, 1.0, 1.0, 1.0]",Completed
2023-08-15 11:06:00,Thur,17300.0,Seoksa-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-15 11:15:00,Thur,16100.0,Shin Sa Udon,"['angbutter', 'croissant']","[2.0, 1.0]",Completed
2023-08-15 11:23:00,Thur,22100.0,Gangnam-dong,"['angbutter', 'plain bread', 'croissant']","[2.0, 1.0, 1.0]",Completed
2023-08-15 11:49:00,Thur,15100.0,Gangnam-dong,"['angbutter', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-08-15 11:50:00,Thur,58000.0,Gangnam-dong,['croissant'],[16.0],Completed
2023-08-15 11:53:00,Thur,15000.0,Hupyeong 2-dong,"['americano', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed
2023-08-15 12:00:00,Thur,18900.0,Hyoja 1-dong,"['angbutter', 'pain au chocolat', 'gateau chocolat']","[2.0, 1.0, 1.0]",Completed
2023-08-15 12:18:00,Thur,16400.0,Dongmyeon,['angbutter'],[3.0],Completed
2023-08-16 11:05:00,Fri,14800.0,Hupyeong 2-dong,"['angbutter', 'croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-08-16 11:54:00,Fri,17800.0,Jo-un-dong,"['angbutter', 'tiramisu croissant', 'cacao deep', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-16 11:54:00,Fri,15100.0,Toegye-dong,"['angbutter', 'pain au chocolat']","[1.0, 1.0]",Completed
2023-08-16 12:07:00,Fri,14100.0,Kyodong,"['angbutter', 'wiener']","[2.0, 1.0]",Completed
2023-08-16 12:49:00,Fri,18300.0,Shin Sa Udon,"['angbutter', 'plain bread', 'wiener', 'berry ade']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-16 13:27:00,Fri,15800.0,Dongmyeon,"['angbutter', 'almond croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-08-17 11:01:00,Sat,20100.0,Dongmyeon,"['angbutter', 'plain bread', 'jam']","[2.0, 1.0, 1.0]",Completed
2023-08-17 11:03:00,Sat,18300.0,Soyang-dong,"['angbutter', 'croissant', 'caffe latte', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-17 11:17:00,Sat,24100.0,Soyang-dong,"['angbutter', 'cacao deep', 'merinque cookies']","[2.0, 1.0, 1.0]",Completed
2023-08-17 11:30:00,Sat,24300.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-17 12:29:00,Sat,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2023-08-17 12:40:00,Sat,18800.0,Hupyeong 3-dong,"['angbutter', 'americano', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-17 12:57:00,Sat,29600.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'pain au chocolat', 'almond croissant']","[2.0, 1.0, 2.0, 1.0, 1.0, 1.0]",Completed
2023-08-17 13:02:00,Sat,19800.0,Seoksa-dong,"['angbutter', 'plain bread', 'jam', 'croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-17 13:19:00,Sat,20300.0,Kyodong,"['angbutter', 'plain bread', 'jam', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-17 13:38:00,Sat,32600.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 2.0, 1.0]",Completed
2023-08-17 14:07:00,Sat,19000.0,Hyoja 1-dong,"['tiramisu croissant', 'orange pound', 'merinque cookies']","[1.0, 1.0, 2.0]",Completed
2023-08-18 11:01:00,Sun,17300.0,Hupyeong 2-dong,"['angbutter', 'croissant', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed
2023-08-18 11:06:00,Sun,36900.0,Hyoja 2-dong,"['angbutter', 'croissant', 'almond croissant', 'pandoro']","[3.0, 2.0, 1.0, 2.0]",Completed
2023-08-18 11:09:00,Sun,26600.0,Yagsamyeongdong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'orange pound', 'wiener']","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 11:09:00,Sun,22800.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'pain au chocolat', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 11:23:00,Sun,17800.0,Hupyeong 3-dong,"['angbutter', 'americano', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 11:27:00,Sun,14100.0,Kyodong,"['angbutter', 'wiener']","[2.0, 1.0]",Completed
2023-08-18 12:04:00,Sun,20000.0,Seoksa-dong,"['tiramisu croissant', 'almond croissant', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 12:22:00,Sun,15000.0,Hupyeong 2-dong,"['plain bread', 'jam', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 12:24:00,Sun,16000.0,Seoksa-dong,"['croissant', 'pain au chocolat', 'almond croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 12:50:00,Sun,23800.0,Kyodong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 13:06:00,Sun,14300.0,Dongmyeon,"['angbutter', 'croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2023-08-18 13:29:00,Sun,14800.0,Hyoja 2-dong,"['angbutter', 'croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-08-18 13:30:00,Sun,36100.0,Hupyeong 3-dong,"['angbutter', 'americano', 'croissant', 'vanilla latte']","[2.0, 1.0, 2.0, 3.0]",Completed
2023-08-18 14:39:00,Sun,23000.0,Hupyeong 3-dong,"['plain bread', 'caffe latte', 'tiramisu croissant', 'cacao deep', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-18 12:40:00,Sun,16300.0,Shin Sa Udon,"['angbutter', 'caffe latte', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2023-08-19 11:29:00,Mon,22800.0,Dongmyeon,"['angbutter', 'americano', 'croissant', 'almond croissant']","[1.0, 2.0, 1.0, 1.0]",Completed
2023-08-19 11:59:00,Mon,16800.0,Seoksa-dong,"['angbutter', 'plain bread', 'wiener', 'merinque cookies']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 12:08:00,Mon,21300.0,Shin Sa Udon,"['angbutter', 'almond croissant', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 12:10:00,Mon,19300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 12:21:00,Mon,15800.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'jam', 'cacao deep', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 12:34:00,Mon,23600.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'jam', 'caffe latte', 'pain au chocolat', 'gateau chocolat']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 13:06:00,Mon,19300.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 2.0]",Completed
2023-08-19 13:24:00,Mon,14800.0,Hupyeong 1-dong,"['angbutter', 'americano', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2023-08-19 13:53:00,Mon,24300.0,Hupyeong 1-dong,"['angbutter', 'americano', 'tiramisu croissant', 'milk tea', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 14:16:00,Mon,23800.0,Soyang-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 14:20:00,Mon,15300.0,Hyoja 3-dong,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2023-08-19 15:14:00,Mon,15300.0,Hupyeong 3-dong,"['plain bread', 'jam', 'almond croissant', 'gateau chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-19 15:27:00,Mon,21600.0,Shin Sa Udon,"['angbutter', 'tiramisu croissant']","[2.0, 2.0]",Completed
2023-08-19 15:30:00,Mon,18800.0,Geunhwa-dong,"['angbutter', 'croissant', 'orange pound', 'merinque cookies']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-21 11:02:00,Wed,19900.0,Hupyeong 3-dong,"['angbutter', 'croissant']","[3.0, 1.0]",Completed
2023-08-21 11:04:00,Wed,18800.0,Soyang-dong,"['angbutter', 'americano', 'croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-21 11:07:00,Wed,15300.0,Gangnam-dong,"['angbutter', 'pain au chocolat', 'wiener']","[1.0, 1.0, 2.0]",Completed
2023-08-21 11:28:00,Wed,54000.0,Yagsamyeongdong,"['angbutter', 'plain bread', 'croissant']","[5.0, 3.0, 1.0]",Completed
2023-08-21 12:13:00,Wed,18300.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-21 12:19:00,Wed,16100.0,Hupyeong 3-dong,"['angbutter', 'pandoro']","[2.0, 1.0]",Completed
2023-08-21 12:29:00,Wed,19300.0,Hupyeong 1-dong,"['angbutter', 'pain au chocolat', 'pandoro', 'lemon ade']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-21 12:51:00,Wed,17500.0,Hupyeong 3-dong,"['plain bread', 'croissant', 'caffe latte', 'merinque cookies']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-21 13:01:00,Wed,15800.0,Toegye-dong,"['angbutter', 'americano', 'wiener']","[1.0, 1.0, 2.0]",Completed
2023-08-21 13:15:00,Wed,17000.0,Hupyeong 2-dong,"['croissant', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed
2023-08-21 13:26:00,Wed,15600.0,Dongnae-myeon,"['angbutter', 'gateau chocolat', 'lemon ade', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-08-21 13:43:00,Wed,21100.0,Shin Sa Udon,"['angbutter', 'americano', 'milk tea']","[2.0, 1.0, 1.0]",Completed
2023-08-21 14:11:00,Wed,25000.0,Hupyeong 2-dong,"['plain bread', 'croissant', 'pain au chocolat', 'almond croissant', 'orange pound']","[1.0, 2.0, 1.0, 1.0, 1.0]",Completed
2023-08-21 14:38:00,Wed,23000.0,Dongmyeon,"['plain bread', 'almond croissant', 'orange pound', 'berry ade', 'merinque cookies']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-22 11:48:00,Thur,14800.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'caffe latte']","[1.0, 1.0, 1.0]",Completed
2023-08-22 12:08:00,Thur,23300.0,Hyoja 2-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'cacao deep', 'almond croissant']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-08-22 12:12:00,Thur,15800.0,Hyoja 2-dong,"['angbutter', 'tiramisu croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-08-22 12:55:00,Thur,16400.0,Soyang-dong,['angbutter'],[3.0],Completed
2023-08-22 13:07:00,Thur,26600.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'pain au chocolat', 'orange pound']","[2.0, 1.0, 2.0, 1.0]",Completed
2023-08-22 13:49:00,Thur,23400.0,Hupyeong 1-dong,"['angbutter', 'pain au chocolat']","[3.0, 2.0]",Completed
