datetime,day of week,total,place,product_names,quantities_product,Order status,location,Driver_id
2023-08-03 11:05:00,Sat,29.1,City Centre,"angbutter, croissant, pain au chocolat, almond croissant, gateau chocolat, orange pound, wiener","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88910103991219, 127.84500604588888",2
2023-08-03 11:06:00,Sat,16.8,City Centre,"angbutter, plain bread, jam, wiener","[1.0, 1.0, 1.0, 2.0]",Completed,"37.88894578991871, 127.8442864132962",1
2023-08-03 11:08:00,Sat,22.8,City Centre,"plain bread, croissant, gateau chocolat, wiener","[1.0, 1.0, 1.0, 4.0]",Completed,"37.889394022988945, 127.84441045593621",2
2023-08-03 11:20:00,Sat,16.6,City Centre,"angbutter, croissant, gateau chocolat, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888668319288726, 127.84548848820597",4
2023-08-03 11:53:00,Sat,18.8,City Centre,"angbutter, plain bread, croissant, wiener","[1.0, 1.0, 1.0, 2.0]",Completed,"37.88851221595845, 127.84377500818972",5
2023-08-03 12:06:00,Sat,16.4,City Centre,angbutter,[3.0],Completed,"37.888180558293875, 127.84532061620082",1
2023-08-03 12:44:00,Sat,19.3,City Centre,"angbutter, plain bread, milk tea, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88816084467041, 127.84476475355",1
2023-08-03 13:06:00,Sat,16.4,City Centre,angbutter,[3.0],Completed,"37.88977126384567, 127.84474044510728",3
2023-08-03 13:18:00,Sat,18.3,City Centre,"angbutter, americano, croissant","[1.0, 2.0, 1.0]",Completed,"37.88969300846922, 127.84391263302078",4
2023-08-03 13:20:00,Sat,16.3,City Centre,"angbutter, jam, croissant, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88836192737417, 127.84516953894534",4
2023-08-03 13:42:00,Sat,15.8,City Centre,"angbutter, almond croissant","[1.0, 2.0]",Completed,"37.889909447839656, 127.84490107451444",3
2023-08-03 15:07:00,Sat,17.9,City Centre,"angbutter, jam","[3.0, 1.0]",Completed,"37.889394948262684, 127.84465108432407",2
2023-08-03 15:53:00,Sat,16.4,City Centre,angbutter,[3.0],Completed,"37.88854985465086, 127.84507861114469",5
2023-08-04 11:02:00,Sun,34.8,City Centre,"angbutter, plain bread, americano, croissant, pain au chocolat, wiener","[1.0, 1.0, 2.0, 2.0, 2.0, 1.0]",Completed,"37.88828655608245, 127.84544012093029",2
2023-08-04 11:04:00,Sun,31.6,City Centre,"angbutter, plain bread, croissant, pain au chocolat, orange pound, wiener","[2.0, 1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"37.88973179928095, 127.84449199586646",4
2023-08-04 11:07:00,Sun,16.4,City Centre,angbutter,[3.0],Completed,"37.88971605917485, 127.84442143040393",3
2023-08-04 11:07:00,Sun,19.3,City Centre,"angbutter, plain bread, tiramisu croissant, milk tea","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88863016268444, 127.84459357762168",1
2023-08-04 11:41:00,Sun,24.3,City Centre,"angbutter, plain bread, jam, tiramisu croissant, pain au chocolat, wiener","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.888879719647285, 127.84368568772776",4
2023-08-04 11:52:00,Sun,22.1,City Centre,"angbutter, croissant, orange pound, wiener","[2.0, 1.0, 1.0, 1.0]",Completed,"37.88815516183289, 127.84522459652926",3
2023-08-04 12:27:00,Sun,14.8,City Centre,"angbutter, plain bread, orange pound","[1.0, 1.0, 1.0]",Completed,"37.88922419923099, 127.84362470534602",1
2023-08-04 12:30:00,Sun,19.5,City Centre,"plain bread, croissant, pain au chocolat","[1.0, 2.0, 1.0]",Completed,"37.888804227397365, 127.84404800044723",5
2023-08-04 12:35:00,Sun,20.6,City Centre,"angbutter, pandoro, orange pound","[2.0, 1.0, 1.0]",Completed,"37.88870374389402, 127.84436914000025",4
2023-08-04 12:39:00,Sun,17.8,City Centre,"plain bread, jam, almond croissant, gateau chocolat, wiener","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.89006343584259, 127.84440369128855",3
2023-08-05 11:11:00,Mon,16.3,City Centre,"angbutter, tiramisu croissant, wiener","[1.0, 1.0, 2.0]",Completed,"37.88891360244859, 127.84528641100542",5
2023-08-05 11:16:00,Mon,23.1,City Centre,"angbutter, milk tea, orange pound, wiener","[2.0, 1.0, 1.0, 1.0]",Completed,"37.88977758816965, 127.8455708301172",1
2023-08-05 11:18:00,Mon,31.4,City Centre,"angbutter, tiramisu croissant, pain au chocolat, gateau chocolat, pandoro, wiener","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.888329350834944, 127.84449269833682",2
2023-08-05 11:32:00,Mon,17.0,City Centre,"pain au chocolat, almond croissant, wiener","[1.0, 2.0, 1.0]",Completed,"37.888631412238574, 127.84439723062052",5
2023-08-05 11:59:00,Mon,22.3,City Centre,"angbutter, plain bread, jam, pain au chocolat, pandoro, wiener","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.8900274484276, 127.84523805333554",3
2023-08-05 12:14:00,Mon,26.6,City Centre,"angbutter, plain bread, croissant, tiramisu croissant, pain au chocolat","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88912937149952, 127.84397508529618",2
2023-08-05 12:14:00,Mon,14.8,City Centre,"angbutter, plain bread, pandoro","[1.0, 1.0, 1.0]",Completed,"37.88997793187827, 127.84404481959314",3
2023-08-05 12:42:00,Mon,19.6,City Centre,"angbutter, tiramisu croissant, pain au chocolat","[2.0, 1.0, 1.0]",Completed,"37.88991780682903, 127.84368774648011",5
2023-08-05 12:49:00,Mon,49.3,City Centre,"angbutter, plain bread, jam, croissant, caffe latte, pain au chocolat, lemon ade, vanilla latte, berry ade","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0]",Completed,"37.888640569563094, 127.84436147879696",5
2023-08-05 13:54:00,Mon,19.8,City Centre,"angbutter, plain bread, jam, croissant, caffe latte","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.8893555961967, 127.8442287978702",1
2023-08-05 14:25:00,Mon,20.8,City Centre,"angbutter, plain bread, caffe latte, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888260524551875, 127.84547395787368",2
2023-08-05 14:53:00,Mon,16.3,City Centre,"angbutter, croissant, wiener","[1.0, 2.0, 1.0]",Completed,"37.88891360589095, 127.8450910112502",1
2023-08-07 11:03:00,Wed,16.3,City Centre,"angbutter, croissant, wiener","[1.0, 2.0, 1.0]",Completed,"37.88898112887143, 127.84519368167442",5
2023-08-07 11:10:00,Wed,21.2,City Centre,angbutter,[4.0],Completed,"37.88827729732285, 127.84547937044505",5
2023-08-07 12:17:00,Wed,15.3,City Centre,"croissant, pain au chocolat, gateau chocolat, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.889085031103335, 127.84361911399954",3
2023-08-07 12:20:00,Wed,27.3,City Centre,"angbutter, croissant, caffe latte, tiramisu croissant, pain au chocolat, vanilla latte","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88925706715814, 127.8446996130965",5
2023-08-07 12:28:00,Wed,16.1,City Centre,"angbutter, orange pound","[2.0, 1.0]",Completed,"37.88977437412547, 127.84475504434583",2
2023-08-07 13:28:00,Wed,17.6,City Centre,"angbutter, croissant, gateau chocolat","[1.0, 2.0, 1.0]",Completed,"37.8882424370843, 127.84411320337922",4
2023-08-07 13:33:00,Wed,19.5,City Centre,"plain bread, pain au chocolat","[3.0, 2.0]",Completed,"37.889372248217754, 127.84378789270467",5
2023-08-07 13:59:00,Wed,14.8,City Centre,"angbutter, americano","[1.0, 2.0]",Completed,"37.88839937058915, 127.84378270454553",5
2023-08-07 14:05:00,Wed,15.0,City Centre,"plain bread, jam, croissant, orange pound","[1.0, 1.0, 1.0, 1.0]",Completed,"37.889616708065915, 127.84396531654797",5
2023-08-07 14:06:00,Wed,14.1,City Centre,"angbutter, wiener","[2.0, 1.0]",Completed,"37.88917839494715, 127.84416133751695",1
2023-08-07 14:50:00,Wed,23.8,City Centre,"angbutter, plain bread, caffe latte, tiramisu croissant, milk tea","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88845309645223, 127.84390746786869",2
2023-08-08 11:07:00,Thur,16.1,City Centre,"angbutter, plain bread","[2.0, 1.0]",Completed,"37.88888217711954, 127.84544411529254",2
2023-08-08 11:09:00,Thur,16.4,City Centre,angbutter,[3.0],Completed,"37.88818669610649, 127.84518613076571",1
2023-08-08 11:22:00,Thur,20.3,City Centre,"angbutter, pandoro, orange pound","[1.0, 1.0, 2.0]",Completed,"37.889389412570424, 127.8440871077799",1
2023-08-08 12:03:00,Thur,16.5,City Centre,"plain bread, jam, tiramisu croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888403790661734, 127.84390639804228",1
2023-08-08 12:13:00,Thur,15.1,City Centre,"angbutter, pain au chocolat","[2.0, 1.0]",Completed,"37.88939995348979, 127.84553155016864",4
2023-08-08 12:39:00,Thur,15.3,City Centre,"angbutter, plain bread, wiener","[1.0, 1.0, 2.0]",Completed,"37.889413713050985, 127.8448551240295",4
2023-08-08 12:56:00,Thur,16.0,City Centre,"plain bread, croissant, pandoro, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88953092021528, 127.84479465561182",5
2023-08-08 13:22:00,Thur,15.8,City Centre,"angbutter, tiramisu croissant, vanilla latte","[1.0, 1.0, 1.0]",Completed,"37.88973342463077, 127.84460256346854",5
2023-08-08 13:26:00,Thur,17.3,City Centre,"angbutter, croissant, pain au chocolat","[1.0, 1.0, 2.0]",Completed,"37.88986805567541, 127.84477346292486",2
2023-08-08 13:36:00,Thur,33.2,City Centre,"angbutter, tiramisu croissant, gateau chocolat, wiener","[2.0, 2.0, 2.0, 2.0]",Completed,"37.888258382668326, 127.84388711479137",3
2023-08-08 13:55:00,Thur,22.3,City Centre,"americano, croissant, caffe latte, gateau chocolat, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.889886553350586, 127.84442379106461",1
2023-08-08 13:57:00,Thur,32.4,City Centre,"angbutter, croissant, orange pound","[3.0, 2.0, 2.0]",Completed,"37.88909845625158, 127.84538362762665",2
2023-08-08 14:11:00,Thur,16.1,City Centre,"angbutter, pandoro","[2.0, 1.0]",Completed,"37.889561268957394, 127.845329778743",5
2023-08-08 14:52:00,Thur,17.0,City Centre,"plain bread, jam, americano, orange pound","[1.0, 2.0, 1.0, 1.0]",Completed,"37.88813007121267, 127.8452408505318",2
2023-08-08 14:58:00,Thur,20.5,City Centre,"plain bread, jam, wiener, vanilla latte","[1.0, 2.0, 3.0, 1.0]",Completed,"37.88873769131108, 127.84473035102249",3
2023-08-09 11:34:00,Fri,17.0,City Centre,"croissant, pain au chocolat, orange pound","[2.0, 1.0, 1.0]",Completed,"37.88814401524487, 127.84503227157573",2
2023-08-09 12:31:00,Fri,18.6,City Centre,"angbutter, croissant, milk tea, gateau chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88955292215754, 127.84511292748306",2
2023-08-09 15:22:00,Fri,26.0,City Centre,angbutter,[5.0],Completed,"37.88859987625551, 127.84555709095531",1
2023-08-09 15:22:00,Fri,35.8,City Centre,"angbutter, croissant","[6.0, 2.0]",Completed,"37.8896858987718, 127.84442548265905",1
2023-08-09 15:30:00,Fri,15.1,City Centre,"angbutter, gateau chocolat, vanilla latte","[1.0, 1.0, 1.0]",Completed,"37.88917175582768, 127.84373513952222",2
2023-08-10 11:01:00,Sat,19.6,City Centre,"angbutter, tiramisu croissant, pain au chocolat","[2.0, 1.0, 1.0]",Completed,"37.88828413926215, 127.84405866153972",2
2023-08-10 11:02:00,Sat,15.3,City Centre,"angbutter, americano, pandoro","[1.0, 1.0, 1.0]",Completed,"37.88869315113279, 127.84395358134921",3
2023-08-10 11:03:00,Sat,19.1,City Centre,"angbutter, pain au chocolat, gateau chocolat, pandoro, wiener","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88980171675896, 127.84372698760987",4
2023-08-10 11:05:00,Sat,28.6,City Centre,"angbutter, plain bread, tiramisu croissant, pandoro, orange pound","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88973456707905, 127.84405749718223",1
2023-08-10 11:09:00,Sat,17.3,City Centre,"angbutter, croissant, pain au chocolat","[1.0, 1.0, 2.0]",Completed,"37.889389724385104, 127.84402123478894",3
2023-08-10 11:27:00,Sat,36.8,City Centre,"angbutter, plain bread, croissant, pain au chocolat, almond croissant, pandoro, wiener, vanilla latte","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]",Completed,"37.88878167766234, 127.8454542709722",1
2023-08-10 11:38:00,Sat,25.3,City Centre,"angbutter, plain bread, croissant, tiramisu croissant, wiener","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88820231296399, 127.84554897636275",3
2023-08-10 12:17:00,Sat,46.2,City Centre,"angbutter, pain au chocolat, almond croissant, pandoro, orange pound","[4.0, 2.0, 1.0, 2.0, 1.0]",Completed,"37.888577783938445, 127.844280432734",1
2023-08-10 13:09:00,Sat,30.2,City Centre,"angbutter, tiramisu croissant","[4.0, 2.0]",Completed,"37.889787604279256, 127.84520811066548",1
2023-08-10 13:15:00,Sat,16.6,City Centre,"angbutter, croissant, gateau chocolat, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.889333155415606, 127.84394163860978",1
2023-08-10 13:22:00,Sat,21.2,City Centre,angbutter,[4.0],Completed,"37.88873400701244, 127.84444921987551",1
2023-08-10 13:31:00,Sat,24.4,City Centre,"angbutter, croissant, tiramisu croissant","[3.0, 1.0, 1.0]",Completed,"37.888980809933216, 127.8445205695224",3
2023-08-11 11:01:00,Sun,21.8,City Centre,"angbutter, plain bread, croissant, pain au chocolat, pandoro","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88811656901238, 127.84363015032719",1
2023-08-11 11:02:00,Sun,16.8,City Centre,"angbutter, americano, pain au chocolat, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88884414421642, 127.84476944988083",2
2023-08-11 11:03:00,Sun,16.0,City Centre,"croissant, pain au chocolat, orange pound, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88821559431683, 127.84468851239498",4
2023-08-11 11:08:00,Sun,22.8,City Centre,"angbutter, tiramisu croissant, pandoro, orange pound, wiener","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.8886450700198, 127.84476537801496",5
2023-08-11 11:08:00,Sun,17.8,City Centre,"angbutter, americano, tiramisu croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888252729112985, 127.84489321487588",4
2023-08-11 11:37:00,Sun,15.8,City Centre,"angbutter, pandoro, vanilla latte","[1.0, 1.0, 1.0]",Completed,"37.88866316909678, 127.84466837519096",5
2023-08-11 11:40:00,Sun,38.9,City Centre,"angbutter, croissant, tiramisu croissant, pain au chocolat, almond croissant","[3.0, 2.0, 1.0, 2.0, 1.0]",Completed,"37.88999461654881, 127.84414887038191",2
2023-08-11 11:46:00,Sun,19.6,City Centre,"angbutter, plain bread, almond croissant","[2.0, 1.0, 1.0]",Completed,"37.890020894009716, 127.84467290637973",1
2023-08-11 11:50:00,Sun,15.3,City Centre,"angbutter, plain bread, jam, pain au chocolat","[1.0, 1.0, 1.0, 1.0]",Completed,"37.8883152376832, 127.84429849596671",2
2023-08-11 11:58:00,Sun,27.9,City Centre,"angbutter, plain bread, pain au chocolat, orange pound","[3.0, 1.0, 1.0, 1.0]",Completed,"37.89009608559068, 127.84398631949837",3
2023-08-11 12:58:00,Sun,15.8,City Centre,"angbutter, caffe latte, pandoro","[1.0, 1.0, 1.0]",Completed,"37.888352506609465, 127.84507696003814",4
2023-08-11 13:14:00,Sun,19.3,City Centre,"angbutter, pain au chocolat, pandoro, berry ade","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88881132264165, 127.84519456831144",1
2023-08-11 13:21:00,Sun,23.1,City Centre,"angbutter, pandoro, wiener, tiramisu","[2.0, 1.0, 1.0, 1.0]",Completed,"37.88912907340392, 127.84376594244073",5
2023-08-11 13:27:00,Sun,17.3,City Centre,"angbutter, caffe latte, pain au chocolat, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88990892820754, 127.84547380497557",3
2023-08-12 11:05:00,Mon,28.4,City Centre,"angbutter, croissant, pain au chocolat, gateau chocolat, wiener","[2.0, 1.0, 2.0, 1.0, 1.0]",Completed,"37.888430715635344, 127.84458298608715",1
2023-08-12 11:08:00,Mon,20.8,City Centre,"angbutter, croissant, tiramisu croissant","[1.0, 1.0, 1.0]",Completed,"37.889098586684675, 127.8439217415246",2
2023-08-12 11:48:00,Mon,16.3,City Centre,"angbutter, plain bread, croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.888824556253915, 127.84456885053676",1
2023-08-12 12:39:00,Mon,24.3,Clifton,"angbutter, plain bread, croissant","[1.0, 2.0, 3.0]",Completed,"37.87064982739247, 127.72248612878732",2
2023-08-12 12:41:00,Mon,15.8,Clifton,"angbutter, pandoro, orange pound","[1.0, 1.0, 1.0]",Completed,"37.87077161293646, 127.7235123337859",1
2023-08-12 12:48:00,Mon,14.8,Cotham,"angbutter, caffe latte, pain au chocolat","[1.0, 1.0, 1.0]",Completed,"37.88789263816978, 127.7454665342208",5
2023-08-12 12:53:00,Mon,16.3,Cotham,"angbutter, almond croissant, wiener","[1.0, 1.0, 2.0]",Completed,"37.88897318295406, 127.74566839262484",2
2023-08-12 13:27:00,Mon,18.3,Montpelier,"angbutter, plain bread, pain au chocolat, almond croissant","[1.0, 1.0, 1.0, 1.0]",Completed,"37.877440671509774, 127.7486773889119",5
2023-08-12 13:56:00,Mon,19.1,Stokes Croft,"angbutter, americano, croissant","[2.0, 1.0, 1.0]",Completed,"37.86003887396507, 127.7500523679061",5
2023-08-12 14:08:00,Mon,32.1,Cotham,"angbutter, americano, gateau chocolat, pandoro, vanilla latte, tiramisu","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88818805140047, 127.745220076447",4
2023-08-12 15:01:00,Mon,26.0,Gloucester Road,angbutter,[5.0],Completed,"37.884220549122745, 127.72780396047365",3
2023-08-14 11:03:00,Wed,41.2,Bedminster,"angbutter, plain bread, jam, croissant, pain au chocolat, pandoro","[4.0, 1.0, 1.0, 2.0, 1.0, 1.0]",Completed,"37.85453610171757, 127.7323496443091",5
2023-08-14 11:03:00,Wed,17.8,City Centre,"angbutter, plain bread, jam, croissant, wiener","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88889627950396, 127.84511103912531",2
2023-08-14 11:04:00,Wed,18.3,Clifton,"angbutter, almond croissant, pandoro, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.87118177564036, 127.72320007717538",4
2023-08-14 11:07:00,Wed,17.3,City Centre,"angbutter, croissant, almond croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.88992192664928, 127.84499109191856",5
2023-08-14 11:16:00,Wed,65.6,Bedminster,"angbutter, plain bread, tiramisu croissant, pain au chocolat, gateau chocolat, pandoro","[6.0, 1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"37.8563451352664, 127.73121989352852",5
2023-08-14 11:22:00,Wed,29.0,City Centre,"americano, croissant, pain au chocolat, almond croissant, vanilla latte","[1.0, 3.0, 1.0, 1.0, 1.0]",Completed,"37.889105337014364, 127.84490342870792",2
2023-08-14 11:25:00,Wed,27.3,Cotham,"angbutter, plain bread, jam, americano, croissant, pain au chocolat, lemon ade","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.88726734640328, 127.74558194082466",4
2023-08-14 11:31:00,Wed,22.3,Stokes Croft,"angbutter, plain bread, croissant, cacao deep, almond croissant","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"37.859914058415804, 127.75019935861224",1
2023-08-14 11:41:00,Wed,14.3,City Centre,"angbutter, americano, croissant","[1.0, 1.0, 1.0]",Completed,"37.88854732279918, 127.84429753595447",5
2023-08-14 12:15:00,Wed,16.4,Southville,angbutter,[3.0],Completed,"37.876658701130935, 127.75512145036343",5
2023-08-15 11:03:00,Thur,24.1,Southville,"angbutter, plain bread, caffe latte, tiramisu croissant","[2.0, 1.0, 1.0, 1.0]",Completed,"37.876476976949895, 127.75392262248002",4
2023-08-15 11:06:00,Thur,17.3,Stokes Croft,"angbutter, plain bread, tiramisu croissant, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.85976056078001, 127.75105359214336",2
2023-08-15 11:15:00,Thur,16.1,Easton,"angbutter, croissant","[2.0, 1.0]",Completed,"37.92511514846508, 127.72840227965229",3
2023-08-15 11:23:00,Thur,22.1,St George,"angbutter, plain bread, croissant","[2.0, 1.0, 1.0]",Completed,"37.859955341353334, 127.70124210631974",3
2023-08-15 11:49:00,Thur,15.1,St George,"angbutter, gateau chocolat, orange pound","[1.0, 1.0, 1.0]",Completed,"37.86102647750219, 127.70187683575622",4
2023-08-15 11:50:00,Thur,58.0,St George,croissant,[16.0],Completed,"37.85946423259852, 127.70058127075693",2
2023-08-15 11:53:00,Thur,15.0,Montpelier,"americano, orange pound, vanilla latte","[1.0, 1.0, 1.0]",Completed,"37.87668585349371, 127.74807863136569",5
2023-08-15 12:00:00,Thur,18.9,Barton Hill,"angbutter, pain au chocolat, gateau chocolat","[2.0, 1.0, 1.0]",Completed,"37.87259441497728, 127.72745293040487",4
2023-08-15 12:18:00,Thur,16.4,City Centre,angbutter,[3.0],Completed,"37.8893006012379, 127.84492378644883",4
2023-08-16 11:05:00,Fri,14.8,Montpelier,"angbutter, croissant, pandoro","[1.0, 1.0, 1.0]",Completed,"37.87812316973291, 127.74762001628957",3
2023-08-16 11:54:00,Fri,17.8,Lawrence Hill,"angbutter, tiramisu croissant, cacao deep, wiener","[1.0, 1.0, 1.0, 1.0]",Completed,"37.878510311441396, 127.7320334517027",3
2023-08-16 11:54:00,Fri,15.1,Bedminster,"angbutter, pain au chocolat","[1.0, 1.0]",Completed,"37.85499383306071, 127.73042975112864",4
