datetime,day of week,total,place,product_names,quantities_product,Order status,location
2023-08-01 12:02:00,Thur,21100.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'pandoro']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.56406242393769, 126.97483370455404)"
2023-08-01 12:15:00,Thur,20600.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.5732951936512, 126.97918988640367)"
2023-08-01 12:24:00,Thur,32600.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat']","[1.0, 2.0, 2.0, 1.0, 1.0, 1.0]",Completed,"(37.569883222886084, 126.98661847800052)"
2023-08-01 12:38:00,Thur,14500.0,Dongmyeon,"['plain bread', 'milk tea', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.5651961465341, 126.98371994930051)"
2023-08-01 13:37:00,Thur,15100.0,Dongmyeon,"['angbutter', 'croissant']","[2.0, 1.0]",Completed,"(37.566161333391946, 126.97559175489312)"
2023-08-01 13:39:00,Thur,15000.0,Dongmyeon,"['plain bread', 'jam', 'pain au chocolat', 'milk tea']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56782414788138, 126.97279395381872)"
2023-08-01 14:17:00,Thur,14800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.56349484733075, 126.97594011774622)"
2023-08-01 14:56:00,Thur,23000.0,Dongmyeon,"['croissant', 'pain au chocolat']","[4.0, 2.0]",Completed,"(37.57146177452124, 126.98338047990725)"
2023-08-02 11:03:00,Fri,19900.0,Dongmyeon,"['angbutter', 'pain au chocolat']","[3.0, 1.0]",Completed,"(37.5568084919258, 126.98545091769205)"
2023-08-02 11:04:00,Fri,14100.0,Dongmyeon,"['angbutter', 'plain bread', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.5651261709633, 126.97290086914388)"
2023-08-02 11:06:00,Fri,18000.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pandoro', 'orange pound', 'wiener']","[3.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57364761935916, 126.98182619140493)"
2023-08-02 11:19:00,Fri,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.57097779994422, 126.982650825956)"
2023-08-02 11:31:00,Fri,17300.0,Dongmyeon,"['angbutter', 'plain bread', 'wiener', 'berry ade']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56797153651736, 126.97966217225415)"
2023-08-02 11:57:00,Fri,30800.0,Dongmyeon,['angbutter'],[6.0],Completed,"(37.5728939662975, 126.96875654137125)"
2023-08-02 12:21:00,Fri,15800.0,Dongmyeon,"['angbutter', 'caffe latte', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.558200068702504, 126.96910297602685)"
2023-08-02 12:31:00,Fri,19900.0,Dongmyeon,"['angbutter', 'gateau chocolat', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.56062744515376, 126.98136657644065)"
2023-08-02 12:51:00,Fri,15800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.574889127466, 126.987656374184)"
2023-08-03 11:02:00,Sat,26000.0,Dongmyeon,['angbutter'],[5.0],Completed,"(37.5640425378171, 126.98248352623447)"
2023-08-03 11:03:00,Sat,26100.0,Dongmyeon,"['angbutter', 'plain bread', 'pain au chocolat', 'wiener']","[2.0, 1.0, 1.0, 3.0]",Completed,"(37.57138615032388, 126.97721560494652)"
2023-08-03 11:03:00,Sat,16000.0,Dongmyeon,"['croissant', 'pain au chocolat']","[2.0, 2.0]",Completed,"(37.55922131237984, 126.98474961986506)"
2023-08-03 11:05:00,Sat,29100.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat', 'almond croissant', 'gateau chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.56154551686333, 126.98260413724861)"
2023-08-03 11:06:00,Sat,16800.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'wiener']","[1.0, 1.0, 1.0, 2.0]",Completed,"(37.55826626163673, 126.97300593086999)"
2023-08-03 11:08:00,Sat,22800.0,Dongmyeon,"['plain bread', 'croissant', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 4.0]",Completed,"(37.566408100453515, 126.97952727995794)"
2023-08-03 11:20:00,Sat,16600.0,Dongmyeon,"['angbutter', 'croissant', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55713481297821, 126.97502161766933)"
2023-08-03 11:53:00,Sat,18800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'wiener']","[1.0, 1.0, 1.0, 2.0]",Completed,"(37.55789324931276, 126.9759816334386)"
2023-08-03 12:06:00,Sat,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.571136722042894, 126.98184010951131)"
2023-08-03 12:44:00,Sat,19300.0,Dongmyeon,"['angbutter', 'plain bread', 'milk tea', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56872981893348, 126.98460948255479)"
2023-08-03 13:06:00,Sat,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.56951694120132, 126.9727327621397)"
2023-08-03 13:18:00,Sat,18300.0,Dongmyeon,"['angbutter', 'americano', 'croissant']","[1.0, 2.0, 1.0]",Completed,"(37.574541938683026, 126.98304687841494)"
2023-08-03 13:20:00,Sat,16300.0,Dongmyeon,"['angbutter', 'jam', 'croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56330474483604, 126.97508313472773)"
2023-08-03 13:42:00,Sat,15800.0,Dongmyeon,"['angbutter', 'almond croissant']","[1.0, 2.0]",Completed,"(37.57543167008748, 126.98525945964697)"
2023-08-03 15:07:00,Sat,17900.0,Dongmyeon,"['angbutter', 'jam']","[3.0, 1.0]",Completed,"(37.572881364701345, 126.96937442052433)"
2023-08-03 15:53:00,Sat,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.56559347753068, 126.9735815844878)"
2023-08-04 11:02:00,Sun,34800.0,Dongmyeon,"['angbutter', 'plain bread', 'americano', 'croissant', 'pain au chocolat', 'wiener']","[1.0, 1.0, 2.0, 2.0, 2.0, 1.0]",Completed,"(37.568901688650435, 126.98496308296814)"
2023-08-04 11:04:00,Sun,31600.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat', 'orange pound', 'wiener']","[2.0, 1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"(37.57516668469841, 126.97638672153934)"
2023-08-04 11:07:00,Sun,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.562019917879695, 126.98735058832695)"
2023-08-04 11:07:00,Sun,19300.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'milk tea']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56401049363725, 126.97236698061299)"
2023-08-04 11:41:00,Sun,24300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.55981307284005, 126.9736986526897)"
2023-08-04 11:52:00,Sun,22100.0,Dongmyeon,"['angbutter', 'croissant', 'orange pound', 'wiener']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.571999228153835, 126.97036707693104)"
2023-08-04 12:27:00,Sun,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.57451963011737, 126.9753262990323)"
2023-08-04 12:30:00,Sun,19500.0,Dongmyeon,"['plain bread', 'croissant', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed,"(37.57501442346637, 126.96866058073837)"
2023-08-04 12:35:00,Sun,20600.0,Dongmyeon,"['angbutter', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.55976710301583, 126.97389587482095)"
2023-08-04 12:39:00,Sun,17800.0,Dongmyeon,"['plain bread', 'jam', 'almond croissant', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.56542439557596, 126.98071543293727)"
2023-08-05 11:11:00,Mon,16300.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.567552130207744, 126.97296387326077)"
2023-08-05 11:16:00,Mon,23100.0,Dongmyeon,"['angbutter', 'milk tea', 'orange pound', 'wiener']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.56774799998001, 126.96903794483549)"
2023-08-05 11:18:00,Mon,31400.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat', 'pandoro', 'wiener']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.562391000810486, 126.9732739827651)"
2023-08-05 11:32:00,Mon,17000.0,Dongmyeon,"['pain au chocolat', 'almond croissant', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.57087128641437, 126.98380617995934)"
2023-08-05 11:59:00,Mon,22300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'pain au chocolat', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.575282020643215, 126.9750550662342)"
2023-08-05 12:14:00,Mon,26600.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.560465991136184, 126.98717773424673)"
2023-08-05 12:14:00,Mon,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.56021303093315, 126.9806344076368)"
2023-08-05 12:42:00,Mon,19600.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed,"(37.57328523945515, 126.98063100357209)"
2023-08-05 12:49:00,Mon,49300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'caffe latte', 'pain au chocolat', 'lemon ade', 'vanilla latte', 'berry ade']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0]",Completed,"(37.572709234472256, 126.97376829804837)"
2023-08-05 13:54:00,Mon,19800.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'caffe latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.55760396517322, 126.9868256760037)"
2023-08-05 14:25:00,Mon,20800.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.564718270403596, 126.9736831881512)"
2023-08-05 14:53:00,Mon,16300.0,Dongmyeon,"['angbutter', 'croissant', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.57230807295929, 126.978753513029)"
2023-08-07 11:03:00,Wed,16300.0,Dongmyeon,"['angbutter', 'croissant', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.56215900209792, 126.97797492057383)"
2023-08-07 11:10:00,Wed,21200.0,Dongmyeon,['angbutter'],[4.0],Completed,"(37.56756129670044, 126.97273463102901)"
2023-08-07 12:17:00,Wed,15300.0,Dongmyeon,"['croissant', 'pain au chocolat', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56601655713976, 126.9755089260519)"
2023-08-07 12:20:00,Wed,27300.0,Dongmyeon,"['angbutter', 'croissant', 'caffe latte', 'tiramisu croissant', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.564574019007814, 126.98511216960735)"
2023-08-07 12:28:00,Wed,16100.0,Dongmyeon,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed,"(37.556686508192584, 126.98202733728422)"
2023-08-07 13:28:00,Wed,17600.0,Dongmyeon,"['angbutter', 'croissant', 'gateau chocolat']","[1.0, 2.0, 1.0]",Completed,"(37.56068436364436, 126.98606180117181)"
2023-08-07 13:33:00,Wed,19500.0,Dongmyeon,"['plain bread', 'pain au chocolat']","[3.0, 2.0]",Completed,"(37.55785237083979, 126.97690412204767)"
2023-08-07 13:59:00,Wed,14800.0,Dongmyeon,"['angbutter', 'americano']","[1.0, 2.0]",Completed,"(37.56410989145016, 126.97371799563327)"
2023-08-07 14:05:00,Wed,15000.0,Dongmyeon,"['plain bread', 'jam', 'croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.5760904171227, 126.98257024990983)"
2023-08-07 14:06:00,Wed,14100.0,Dongmyeon,"['angbutter', 'wiener']","[2.0, 1.0]",Completed,"(37.57367295376981, 126.97379381090218)"
2023-08-07 14:50:00,Wed,23800.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte', 'tiramisu croissant', 'milk tea']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.576388218672896, 126.98501563931579)"
2023-08-08 11:07:00,Thur,16100.0,Dongmyeon,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed,"(37.55806297309351, 126.98705552833745)"
2023-08-08 11:09:00,Thur,16400.0,Dongmyeon,['angbutter'],[3.0],Completed,"(37.5571039022107, 126.97573694971634)"
2023-08-08 11:22:00,Thur,20300.0,Dongmyeon,"['angbutter', 'pandoro', 'orange pound']","[1.0, 1.0, 2.0]",Completed,"(37.566290920663704, 126.97199085389971)"
2023-08-08 12:03:00,Thur,16500.0,Dongmyeon,"['plain bread', 'jam', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.574438777804325, 126.97715891532798)"
2023-08-08 12:13:00,Thur,15100.0,Dongmyeon,"['angbutter', 'pain au chocolat']","[2.0, 1.0]",Completed,"(37.57033762867377, 126.98139090817773)"
2023-08-08 12:39:00,Thur,15300.0,Dongmyeon,"['angbutter', 'plain bread', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.56932553648181, 126.98671946074113)"
2023-08-08 12:56:00,Thur,16000.0,Dongmyeon,"['plain bread', 'croissant', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55803851513584, 126.97063416957445)"
2023-08-08 13:22:00,Thur,15800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.57164745483092, 126.97396786345044)"
2023-08-08 13:26:00,Thur,17300.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed,"(37.55915769462694, 126.98484993081182)"
2023-08-08 13:36:00,Thur,33200.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'gateau chocolat', 'wiener']","[2.0, 2.0, 2.0, 2.0]",Completed,"(37.56073068998699, 126.96828139026235)"
2023-08-08 13:55:00,Thur,22300.0,Dongmyeon,"['americano', 'croissant', 'caffe latte', 'gateau chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.568814462534895, 126.97340937235218)"
2023-08-08 13:57:00,Thur,32400.0,Dongmyeon,"['angbutter', 'croissant', 'orange pound']","[3.0, 2.0, 2.0]",Completed,"(37.56323003897906, 126.97677360343548)"
2023-08-08 14:11:00,Thur,16100.0,Dongmyeon,"['angbutter', 'pandoro']","[2.0, 1.0]",Completed,"(37.556907487315, 126.97138596903818)"
2023-08-08 14:52:00,Thur,17000.0,Dongmyeon,"['plain bread', 'jam', 'americano', 'orange pound']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.56516027724496, 126.96919366382737)"
2023-08-08 14:58:00,Thur,20500.0,Dongmyeon,"['plain bread', 'jam', 'wiener', 'vanilla latte']","[1.0, 2.0, 3.0, 1.0]",Completed,"(37.55900755647275, 126.9784278479805)"
2023-08-09 11:34:00,Fri,17000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.56265998391406, 126.98030312591756)"
2023-08-09 12:31:00,Fri,18600.0,Dongmyeon,"['angbutter', 'croissant', 'milk tea', 'gateau chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57167390609303, 126.97800173483273)"
2023-08-09 15:22:00,Fri,26000.0,Dongmyeon,['angbutter'],[5.0],Completed,"(37.557099205523656, 126.975164404789)"
2023-08-09 15:22:00,Fri,35800.0,Dongmyeon,"['angbutter', 'croissant']","[6.0, 2.0]",Completed,"(37.569576858362915, 126.98662702919796)"
2023-08-09 15:30:00,Fri,15100.0,Dongmyeon,"['angbutter', 'gateau chocolat', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.5708236783776, 126.97589413124888)"
2023-08-10 11:01:00,Sat,19600.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed,"(37.57583940897329, 126.97312348470761)"
2023-08-10 11:02:00,Sat,15300.0,Dongmyeon,"['angbutter', 'americano', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.56467453736022, 126.97116670338953)"
2023-08-10 11:03:00,Sat,19100.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'gateau chocolat', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.55899037141079, 126.97612202251476)"
2023-08-10 11:05:00,Sat,28600.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.56848968282366, 126.98468414159997)"
2023-08-10 11:09:00,Sat,17300.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed,"(37.575413030415845, 126.98208301554862)"
2023-08-10 11:27:00,Sat,36800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat', 'almond croissant', 'pandoro', 'wiener', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]",Completed,"(37.57097104856813, 126.97681174675667)"
2023-08-10 11:38:00,Sat,25300.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.570100113263855, 126.97642922777766)"
2023-08-10 12:17:00,Sat,46200.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'almond croissant', 'pandoro', 'orange pound']","[4.0, 2.0, 1.0, 2.0, 1.0]",Completed,"(37.56693654891804, 126.9862304209497)"
2023-08-10 13:09:00,Sat,30200.0,Dongmyeon,"['angbutter', 'tiramisu croissant']","[4.0, 2.0]",Completed,"(37.57161226339902, 126.98002836005662)"
2023-08-10 13:15:00,Sat,16600.0,Dongmyeon,"['angbutter', 'croissant', 'gateau chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.558386019378965, 126.98536216868602)"
2023-08-10 13:22:00,Sat,21200.0,Dongmyeon,['angbutter'],[4.0],Completed,"(37.55951328262465, 126.97796843014653)"
2023-08-10 13:31:00,Sat,24400.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant']","[3.0, 1.0, 1.0]",Completed,"(37.55682249107956, 126.97884879014231)"
2023-08-11 11:01:00,Sun,21800.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.55851609850679, 126.96978352473222)"
2023-08-11 11:02:00,Sun,16800.0,Dongmyeon,"['angbutter', 'americano', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56141581376279, 126.98411684522146)"
2023-08-11 11:03:00,Sun,16000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56055767845493, 126.97291390696485)"
2023-08-11 11:08:00,Sun,22800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pandoro', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.56301900336414, 126.96886552086693)"
2023-08-11 11:08:00,Sun,17800.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57261569839058, 126.98483623743773)"
2023-08-11 11:37:00,Sun,15800.0,Dongmyeon,"['angbutter', 'pandoro', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.56687936128245, 126.98704344697012)"
2023-08-11 11:40:00,Sun,38900.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant', 'pain au chocolat', 'almond croissant']","[3.0, 2.0, 1.0, 2.0, 1.0]",Completed,"(37.56986548714173, 126.98745911292517)"
2023-08-11 11:46:00,Sun,19600.0,Dongmyeon,"['angbutter', 'plain bread', 'almond croissant']","[2.0, 1.0, 1.0]",Completed,"(37.57103657530347, 126.9870182575938)"
2023-08-11 11:50:00,Sun,15300.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.572465599545744, 126.969259390711)"
2023-08-11 11:58:00,Sun,27900.0,Dongmyeon,"['angbutter', 'plain bread', 'pain au chocolat', 'orange pound']","[3.0, 1.0, 1.0, 1.0]",Completed,"(37.56081652057497, 126.96859978868939)"
2023-08-11 12:58:00,Sun,15800.0,Dongmyeon,"['angbutter', 'caffe latte', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.57020272509144, 126.98581541658797)"
2023-08-11 13:14:00,Sun,19300.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'pandoro', 'berry ade']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57509083586623, 126.98132364002726)"
2023-08-11 13:21:00,Sun,23100.0,Dongmyeon,"['angbutter', 'pandoro', 'wiener', 'tiramisu']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.56100932757815, 126.97102293573836)"
2023-08-11 13:27:00,Sun,17300.0,Dongmyeon,"['angbutter', 'caffe latte', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56034767190904, 126.97729200235122)"
2023-08-12 11:05:00,Mon,28400.0,Dongmyeon,"['angbutter', 'croissant', 'pain au chocolat', 'gateau chocolat', 'wiener']","[2.0, 1.0, 2.0, 1.0, 1.0]",Completed,"(37.57113591841867, 126.97927645453858)"
2023-08-12 11:08:00,Mon,20800.0,Dongmyeon,"['angbutter', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.57226630743699, 126.9768217686011)"
2023-08-12 11:48:00,Mon,16300.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.570831469096056, 126.98283434892585)"
2023-08-12 12:39:00,Mon,24300.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'croissant']","[1.0, 2.0, 3.0]",Completed,"(37.564677306422965, 126.98345517367083)"
2023-08-12 12:41:00,Mon,15800.0,Hyoja 3-dong,"['angbutter', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.562944478341905, 126.98806076627109)"
2023-08-12 12:48:00,Mon,14800.0,Hupyeong 1-dong,"['angbutter', 'caffe latte', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.57897138295029, 126.98542604248506)"
2023-08-12 12:53:00,Mon,16300.0,Hupyeong 1-dong,"['angbutter', 'almond croissant', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.575629115990544, 127.0009341372651)"
2023-08-12 13:27:00,Mon,18300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'pain au chocolat', 'almond croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57714891097072, 126.9958476572668)"
2023-08-12 13:56:00,Mon,19100.0,Seoksa-dong,"['angbutter', 'americano', 'croissant']","[2.0, 1.0, 1.0]",Completed,"(37.584925210959426, 126.9844167083972)"
2023-08-12 14:08:00,Mon,32100.0,Hupyeong 1-dong,"['angbutter', 'americano', 'gateau chocolat', 'pandoro', 'vanilla latte', 'tiramisu']","[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57852695628315, 126.9935523720571)"
2023-08-12 15:01:00,Mon,26000.0,Soyang-dong,['angbutter'],[5.0],Completed,"(37.57319237232345, 126.98336583506271)"
2023-08-14 11:03:00,Wed,41200.0,Toegye-dong,"['angbutter', 'plain bread', 'jam', 'croissant', 'pain au chocolat', 'pandoro']","[4.0, 1.0, 1.0, 2.0, 1.0, 1.0]",Completed,"(37.58573333422857, 126.97365454256253)"
2023-08-14 11:03:00,Wed,17800.0,Dongmyeon,"['angbutter', 'plain bread', 'jam', 'croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57586309464878, 126.97010963531788)"
2023-08-14 11:04:00,Wed,18300.0,Hyoja 3-dong,"['angbutter', 'almond croissant', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58047596557353, 126.98675908663343)"
2023-08-14 11:07:00,Wed,17300.0,Dongmyeon,"['angbutter', 'croissant', 'almond croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57551027410194, 126.9833343060503)"
2023-08-14 11:16:00,Wed,65600.0,Toegye-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat', 'gateau chocolat', 'pandoro']","[6.0, 1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"(37.58362359538576, 126.97687896391251)"
